GROUP_SET,GROUP_VALUE,TEAM_ID,TEAM_ABBREVIATION,MAX_GAME_DATE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,CFID,Winrate
Overall,2022-23,1610612745,HOU,2022-11-28T00:00:00,18,5,13,0.278,14.8,1.0,2.9,0.346,0.8,1.9,0.4,0.4,0.6,0.7,0.2,1.2,1.4,2.2,1.4,0.8,0.2,0.1,0.9,0.7,3.2,-0.8,9.6,0,0,9.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612743,DEN,2022-11-28T00:00:00,15,9,6,0.6,10.8,2.1,3.6,0.593,0.2,0.9,0.231,0.5,0.7,0.8,1.0,0.5,1.5,0.1,0.5,0.2,0.1,0.2,1.7,0.8,5.0,-3.9,7.3,0,0,7.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612765,DET,2022-11-25T00:00:00,6,0,6,0.0,10.3,0.7,2.2,0.308,0.0,0.0,0.0,0.5,0.7,0.75,0.5,2.7,3.2,0.5,0.5,0.8,0.3,0.3,1.5,1.0,1.8,-1.5,9.4,0,0,7.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612750,MIN,2022-11-28T00:00:00,21,10,11,0.476,17.3,4.1,9.6,0.426,1.2,3.9,0.305,1.0,1.4,0.759,0.5,2.1,2.7,2.0,1.0,0.6,0.1,0.6,1.4,1.3,10.4,-1.1,17.7,0,0,17.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612742,DAL,2022-11-27T00:00:00,5,1,4,0.2,5.8,0.6,1.6,0.375,0.2,1.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,0.6,0.2,0.4,0.0,0.4,0.4,0.2,1.4,3.4,4.5,0,0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612747,LAL,2022-11-28T00:00:00,17,6,11,0.353,13.9,2.2,6.1,0.365,0.9,3.1,0.302,0.5,0.5,0.889,0.1,1.4,1.4,1.2,1.4,0.1,0.1,0.6,0.8,0.4,5.9,-2.6,8.6,0,0,9.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612757,POR,2022-11-27T00:00:00,17,9,8,0.529,29.0,5.5,10.5,0.528,0.7,1.6,0.444,2.9,3.8,0.754,2.9,7.1,10.0,2.5,2.6,0.8,0.7,0.7,3.4,3.9,14.6,-0.4,32.2,6,0,30.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612749,MIL,2022-11-27T00:00:00,19,14,5,0.737,18.4,2.1,6.3,0.333,1.2,3.3,0.349,1.2,1.4,0.885,0.8,2.9,3.7,1.2,0.9,0.3,0.2,0.4,1.1,1.2,6.6,-2.8,13.1,0,0,13.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612751,BKN,2022-11-28T00:00:00,22,11,11,0.5,35.6,3.5,8.6,0.4,2.4,5.6,0.423,0.6,0.8,0.722,0.8,4.3,5.1,4.6,1.7,1.2,0.7,0.4,3.2,1.2,9.9,0.1,26.8,1,1,25.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612753,ORL,2022-11-21T00:00:00,18,5,13,0.278,21.8,1.8,4.8,0.368,1.0,3.3,0.3,0.9,1.2,0.762,1.2,3.1,4.2,1.4,0.5,0.6,0.5,0.2,1.9,0.8,5.4,-4.1,15.5,0,0,14.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612756,PHX,2022-11-25T00:00:00,17,11,6,0.647,6.4,0.5,1.8,0.29,0.1,0.8,0.071,0.4,0.6,0.7,0.6,0.9,1.5,0.4,0.5,0.4,0.3,0.2,1.1,0.5,1.5,-0.1,5.5,0,0,4.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612737,ATL,2022-11-28T00:00:00,20,11,9,0.55,20.8,3.1,4.9,0.629,0.0,0.1,0.0,1.2,1.7,0.727,2.1,3.9,6.0,1.0,0.8,0.6,0.9,0.4,3.0,1.8,7.3,-2.1,19.4,2,0,17.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612739,CLE,2022-11-28T00:00:00,21,13,8,0.619,19.3,1.3,3.4,0.375,0.3,1.5,0.188,1.1,1.3,0.821,0.6,1.5,2.1,0.5,0.8,0.6,0.1,0.2,2.2,1.1,4.0,1.6,8.6,0,0,8.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612758,SAC,2022-11-28T00:00:00,11,4,7,0.364,7.2,0.5,1.2,0.462,0.2,0.5,0.333,0.4,0.4,1.0,0.3,0.6,0.9,0.4,0.0,0.1,0.1,0.1,1.0,0.5,1.6,-1.9,3.8,0,0,3.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612762,UTA,2022-11-28T00:00:00,23,12,11,0.522,28.2,4.6,8.3,0.558,1.7,3.5,0.475,2.3,2.8,0.8,1.4,3.4,4.8,3.2,2.2,1.3,0.7,0.4,4.0,3.7,13.1,0.1,27.3,1,0,26.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612760,OKC,2022-11-23T00:00:00,8,2,6,0.25,11.9,2.1,4.1,0.515,0.8,1.6,0.462,0.9,1.4,0.636,0.8,1.0,1.8,0.3,0.6,0.4,0.0,0.4,2.6,1.6,5.9,1.8,8.9,0,0,9.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612739,CLE,2022-11-28T00:00:00,21,13,8,0.619,22.8,3.3,7.3,0.455,1.5,4.1,0.36,1.0,1.4,0.733,0.3,2.6,3.0,1.7,1.0,0.3,0.1,0.4,2.1,1.9,9.2,6.7,15.5,1,0,16.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612766,CHA,2022-11-28T00:00:00,21,6,15,0.286,31.4,7.5,17.1,0.436,2.3,7.4,0.31,2.4,3.4,0.718,1.5,3.8,5.2,1.2,1.2,1.7,0.3,1.0,3.1,3.1,19.7,-5.1,32.6,2,0,32.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612756,PHX,2022-11-07T00:00:00,10,7,3,0.7,30.2,2.8,7.6,0.368,0.9,3.3,0.273,3.0,3.4,0.882,0.5,4.0,4.5,9.4,1.5,1.7,0.2,0.1,2.3,3.0,9.5,7.1,33.2,3,0,28.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612756,PHX,2022-11-28T00:00:00,18,13,5,0.722,25.1,5.0,11.8,0.423,1.8,4.7,0.388,1.5,1.9,0.771,0.3,2.1,2.4,5.2,2.1,0.9,0.2,0.7,2.4,1.8,13.3,1.7,25.4,1,0,25.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612742,DAL,2022-11-27T00:00:00,5,2,3,0.4,3.3,0.2,0.4,0.5,0.0,0.2,0.0,0.4,0.4,1.0,0.0,1.0,1.0,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.8,2.8,2.1,0,0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612747,LAL,2022-11-07T00:00:00,2,0,2,0.0,4.2,0.0,1.0,0.0,0.0,0.0,0.0,1.5,2.0,0.75,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.5,1.0,1.5,1.5,1.5,2.2,0,0,2.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612766,CHA,2022-11-28T00:00:00,21,6,15,0.286,27.1,3.3,5.8,0.574,0.0,0.0,0.0,2.2,3.9,0.561,2.9,6.0,8.9,4.2,2.0,0.6,0.6,0.6,3.2,3.5,8.9,-6.4,27.2,7,0,24.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612759,SAS,2022-11-26T00:00:00,20,6,14,0.3,27.2,5.7,8.9,0.64,0.0,0.0,0.0,1.5,2.8,0.518,3.9,6.0,9.9,3.5,2.4,0.9,1.0,0.4,2.3,2.7,12.9,-6.6,33.1,6,0,30.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612760,OKC,2022-11-28T00:00:00,18,8,10,0.444,23.2,3.9,8.1,0.483,1.4,3.4,0.426,0.6,0.9,0.588,1.5,3.3,4.8,1.7,1.3,0.7,1.7,0.2,1.9,1.1,9.8,-5.3,23.9,2,0,22.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612744,GSW,2022-11-27T00:00:00,21,11,10,0.524,27.5,5.6,13.3,0.418,2.1,6.9,0.31,3.0,3.5,0.838,0.3,1.7,2.0,4.4,2.9,0.9,0.3,0.7,2.2,3.0,16.2,-3.8,25.9,0,0,27.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612745,HOU,2022-11-28T00:00:00,19,5,14,0.263,34.6,6.5,15.6,0.416,1.9,5.7,0.339,3.8,5.3,0.73,1.6,4.3,5.8,6.1,3.8,1.3,0.5,1.4,2.7,4.0,18.7,-5.5,36.4,5,0,36.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612743,DEN,2022-11-22T00:00:00,16,9,7,0.563,29.1,6.0,12.9,0.466,2.9,6.9,0.427,1.5,1.9,0.8,1.2,4.8,6.0,1.3,1.1,0.6,0.4,0.6,2.6,1.3,16.4,4.1,27.4,1,0,28.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612761,TOR,2022-11-14T00:00:00,8,4,4,0.5,18.3,1.9,3.8,0.5,0.8,2.1,0.353,1.0,1.0,1.0,0.8,1.6,2.4,1.0,0.5,1.4,0.0,0.0,0.9,1.6,5.5,-2.6,13.5,0,0,12.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612749,MIL,2022-11-27T00:00:00,19,14,5,0.737,27.0,5.6,11.7,0.477,1.3,3.9,0.324,1.1,1.3,0.8,2.4,8.1,10.5,2.2,1.2,0.4,0.4,0.6,1.8,1.4,13.5,2.3,30.5,11,0,28.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612764,WAS,2022-11-28T00:00:00,20,10,10,0.5,32.0,7.3,15.4,0.471,2.3,6.0,0.375,4.6,5.7,0.814,2.1,6.1,8.2,2.6,1.8,0.8,1.6,0.6,3.4,5.6,21.4,2.3,40.2,6,0,39.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612762,UTA,2022-10-31T00:00:00,2,1,1,0.5,5.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,4.6,0,0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612742,DAL,2022-11-27T00:00:00,16,8,8,0.5,17.0,2.3,3.4,0.685,0.0,0.1,0.0,1.4,2.1,0.667,1.6,1.5,3.1,0.6,0.8,0.6,0.4,0.2,2.2,2.5,6.0,2.5,12.8,0,0,11.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612746,LAC,2022-10-23T00:00:00,1,0,1,0.0,2.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,0,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612759,SAS,2022-10-24T00:00:00,4,3,1,0.75,23.3,2.3,6.5,0.346,0.8,3.0,0.25,1.8,2.3,0.778,0.5,2.8,3.3,4.5,2.8,0.3,0.5,1.0,2.0,2.8,7.0,-0.5,17.2,0,0,17.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612750,MIN,2022-11-23T00:00:00,18,10,8,0.556,19.5,2.8,5.7,0.495,1.2,3.0,0.389,1.1,1.2,0.864,0.3,2.2,2.5,1.2,1.2,0.3,0.2,0.1,2.4,1.3,7.9,0.5,13.1,0,0,13.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612738,BOS,2022-11-28T00:00:00,13,12,1,0.923,11.9,1.9,4.6,0.417,1.1,2.7,0.4,0.4,0.6,0.625,0.6,0.9,1.5,1.2,0.8,0.4,0.1,0.2,0.4,0.5,5.3,1.0,9.4,0,0,10.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612752,NYK,2022-11-27T00:00:00,20,9,11,0.45,22.7,3.1,8.0,0.381,1.3,4.0,0.329,2.0,2.3,0.867,0.6,3.9,4.5,3.2,1.3,1.2,0.2,0.4,1.8,1.6,9.4,2.5,22.3,1,0,21.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612752,NYK,2022-11-27T00:00:00,20,9,11,0.45,33.1,6.9,14.9,0.463,2.0,6.1,0.331,4.8,6.2,0.772,2.3,6.5,8.7,3.3,2.9,0.8,0.2,0.8,3.5,4.9,20.6,-4.0,36.0,9,0,36.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612747,LAL,2022-11-28T00:00:00,19,7,12,0.368,28.4,3.2,6.0,0.526,1.1,2.8,0.396,2.8,3.1,0.931,0.7,2.5,3.2,2.1,1.1,0.4,0.3,0.3,1.5,3.1,10.3,1.3,18.3,0,0,18.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612752,NYK,2022-11-27T00:00:00,17,8,9,0.471,23.3,3.4,7.4,0.464,1.0,3.0,0.333,1.5,1.7,0.897,0.4,1.4,1.8,1.1,0.6,0.9,0.5,0.4,1.8,1.2,9.4,0.8,16.5,0,0,15.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612743,DEN,2022-11-28T00:00:00,15,9,6,0.6,10.6,0.8,2.9,0.279,0.6,1.6,0.375,0.4,0.5,0.75,0.2,1.5,1.7,0.5,0.8,0.3,0.1,0.3,1.1,0.5,2.6,-1.6,5.5,0,0,6.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612755,PHI,2022-11-28T00:00:00,18,11,7,0.611,12.2,1.4,2.4,0.568,0.0,0.2,0.0,0.3,0.3,0.833,1.3,2.8,4.1,0.6,0.8,1.1,0.7,0.2,2.4,0.6,3.1,0.2,13.4,2,0,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612750,MIN,2022-11-28T00:00:00,15,6,9,0.4,12.9,3.0,5.5,0.542,0.7,2.1,0.355,0.9,1.4,0.667,0.5,2.1,2.5,0.6,0.7,0.3,0.5,0.3,2.3,1.1,7.7,-1.1,13.3,0,0,13.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612766,CHA,2022-11-28T00:00:00,21,6,15,0.286,19.7,3.6,5.9,0.61,0.0,0.0,0.0,2.3,3.1,0.738,3.0,3.6,6.7,0.7,1.0,0.1,0.9,1.0,2.2,2.7,9.4,-0.2,20.3,5,0,18.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612759,SAS,2022-11-20T00:00:00,17,5,12,0.294,22.8,3.5,8.6,0.404,1.7,4.7,0.363,1.6,1.9,0.844,0.4,1.8,2.2,3.0,1.7,0.7,0.1,0.2,1.8,2.4,10.2,-4.5,18.2,1,0,18.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612750,MIN,2022-11-28T00:00:00,11,5,6,0.455,12.2,0.7,2.2,0.333,0.3,1.4,0.2,0.8,0.9,0.9,0.0,0.9,0.9,0.6,0.3,0.1,0.1,0.2,0.9,0.8,2.5,-4.5,4.9,0,0,4.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612748,MIA,2022-11-20T00:00:00,16,7,9,0.438,17.6,2.2,6.2,0.354,1.4,4.5,0.306,0.6,0.6,0.9,0.3,1.9,2.2,1.3,0.7,0.1,0.0,0.3,1.8,0.9,6.3,-2.0,10.4,0,0,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612752,NYK,2022-11-27T00:00:00,12,5,7,0.417,21.6,3.1,4.2,0.74,0.0,0.0,0.0,0.9,2.1,0.44,3.1,2.9,6.0,0.8,0.5,0.4,2.3,0.3,3.5,2.4,7.1,-0.3,22.9,0,0,19.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612748,MIA,2022-11-20T00:00:00,2,0,2,0.0,20.0,3.0,6.5,0.462,0.0,1.5,0.0,1.0,1.5,0.667,1.0,3.5,4.5,0.5,0.5,1.0,0.5,1.0,2.5,2.0,7.0,1.0,17.2,0,0,15.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612760,OKC,2022-11-28T00:00:00,20,7,13,0.35,20.4,3.3,6.7,0.496,1.3,3.1,0.403,0.7,1.0,0.7,1.7,3.2,4.9,1.0,0.6,0.9,0.5,0.5,1.9,0.7,8.6,-1.7,19.3,1,0,18.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612759,SAS,2022-11-26T00:00:00,16,4,12,0.25,12.7,1.9,4.0,0.469,0.7,1.6,0.423,0.5,1.1,0.444,0.4,2.1,2.5,1.3,0.4,0.4,0.3,0.1,1.4,1.0,4.9,-3.6,11.4,0,0,10.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612763,MEM,2022-11-27T00:00:00,20,12,8,0.6,17.8,2.2,5.8,0.374,0.9,3.2,0.286,0.6,0.8,0.75,0.8,1.8,2.6,0.6,0.6,0.4,0.3,0.2,1.7,1.1,5.8,-5.6,10.9,0,0,11.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612744,GSW,2022-11-23T00:00:00,7,4,3,0.571,6.1,0.7,2.1,0.333,0.4,1.1,0.375,0.3,0.3,1.0,0.1,0.9,1.0,0.4,1.7,0.0,0.0,0.1,1.3,0.3,2.1,-5.3,2.3,0,0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612752,NYK,2022-11-27T00:00:00,18,8,10,0.444,13.1,2.7,6.4,0.414,0.9,2.5,0.356,0.6,0.6,1.0,0.4,1.3,1.7,2.0,0.9,0.3,0.3,0.7,0.7,0.6,6.8,-0.4,12.6,0,0,12.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612753,ORL,2022-11-27T00:00:00,18,4,14,0.222,24.8,3.3,7.9,0.42,1.7,4.3,0.39,0.5,0.7,0.692,0.3,2.0,2.3,1.4,1.3,0.8,0.2,0.2,1.8,0.6,8.8,-0.9,15.4,0,0,16.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612766,CHA,2022-11-25T00:00:00,13,4,9,0.308,37.2,7.9,20.8,0.38,2.6,8.7,0.301,2.1,2.6,0.794,1.5,3.2,4.7,5.6,2.8,0.6,0.2,1.2,1.9,2.8,20.5,-2.2,34.4,1,0,35.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612750,MIN,2022-11-28T00:00:00,21,10,11,0.476,31.0,5.3,12.3,0.429,1.9,6.0,0.32,1.9,2.4,0.784,0.7,2.6,3.3,6.6,2.7,1.3,0.6,0.4,1.9,2.0,14.4,-3.1,31.2,3,0,30.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612747,LAL,2022-11-20T00:00:00,11,4,7,0.364,11.6,1.4,4.4,0.313,1.2,3.1,0.382,0.4,0.5,0.8,0.2,1.1,1.3,0.4,0.3,0.2,0.0,0.0,1.3,0.5,4.3,-0.3,6.6,0,0,7.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612758,SAC,2022-11-28T00:00:00,19,10,9,0.526,32.6,6.1,10.4,0.586,0.3,1.2,0.273,4.4,5.9,0.743,2.2,8.8,11.1,6.4,2.5,0.8,0.5,0.9,3.8,5.3,16.9,3.2,41.0,12,0,37.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612756,PHX,2022-11-18T00:00:00,8,4,4,0.5,9.4,1.0,3.3,0.308,0.3,1.3,0.2,0.4,0.5,0.75,1.4,1.9,3.3,0.9,0.5,0.4,0.0,0.5,1.4,0.9,2.6,0.0,8.5,0,0,7.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612764,WAS,2022-10-30T00:00:00,2,0,2,0.0,3.1,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,1.5,3.0,3.8,0,0,3.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612753,ORL,2022-11-28T00:00:00,11,4,7,0.364,11.3,1.3,2.9,0.438,0.6,1.8,0.35,0.0,0.0,0.0,0.8,0.9,1.7,0.5,0.2,0.1,0.1,0.0,2.0,0.3,3.2,-5.6,6.3,0,0,6.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612747,LAL,2022-11-28T00:00:00,6,4,2,0.667,24.6,2.7,6.8,0.39,0.8,2.5,0.333,2.7,2.8,0.941,0.2,1.7,1.8,3.3,0.8,0.7,0.0,0.2,1.8,2.2,8.8,-1.8,17.2,0,0,16.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612740,NOP,2022-10-30T00:00:00,2,1,1,0.5,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
